TotalCores,MatrixSize,SingleCore,Time
8,300,7,3386.8333333333335
8,400,0,10686.266666666666
8,400,1,10686.0
8,400,2,10685.866666666667
8,400,3,10685.8
8,400,4,10685.766666666666
8,400,5,10685.866666666667
8,400,6,10685.866666666667
8,400,7,10685.933333333332
8,500,0,21060.9
8,500,1,21060.166666666668
8,500,2,21060.033333333333
8,500,3,21060.066666666666
8,500,4,21060.1
8,500,5,21060.266666666666
8,500,6,21060.2
8,500,7,21060.133333333335
8,600,0,38281.73333333333
8,600,1,38301.53333333333
8,600,2,38297.03333333333
8,600,3,38300.833333333336
8,600,4,38299.53333333333
8,600,5,38300.1
8,600,6,38300.53333333333
8,600,7,38281.96666666667
8,700,0,67913.7
8,700,1,67973.93333333333
8,700,2,67974.66666666667
8,700,3,67975.46666666666
8,700,4,67963.3
8,700,5,67963.16666666667
8,700,6,67967.43333333333
8,700,7,67907.06666666667
8,800,0,171713.4
8,800,1,171773.63333333333
8,800,2,171772.83333333334
8,800,3,171772.4
8,800,4,171776.2
8,800,5,171772.56666666668
8,800,6,171759.73333333334
8,800,7,171721.76666666666
8,900,0,230512.6
8,900,1,230575.33333333334
8,900,2,230571.8
8,900,3,230571.76666666666
8,900,4,230561.96666666667
8,900,5,230566.36666666667
8,900,6,230559.6
8,900,7,230508.56666666668
8,1000,0,356359.6
8,1000,1,356409.5333333333
8,1000,2,356418.56666666665
8,1000,3,356414.93333333335
8,1000,4,356405.6666666667
8,1000,5,356404.5
8,1000,6,356410.3
8,1000,7,356354.9666666667
9,100,0,110.2
9,100,1,110.13333333333334
9,100,2,110.23333333333333
9,100,3,110.36666666666666
9,100,4,110.36666666666666
9,100,5,110.36666666666666
9,100,6,110.26666666666667
9,100,7,109.96666666666667
9,100,8,109.93333333333334
9,200,0,871.8666666666667
9,200,1,871.8
9,200,2,871.7666666666667
9,200,3,871.7333333333333
9,200,4,872.1
9,200,5,871.9666666666667
9,200,6,872.0333333333333
9,200,7,871.6333333333333
9,200,8,871.5333333333333
9,300,0,3096.233333333333
9,300,1,3096.0666666666666
9,300,2,3096.133333333333
9,300,3,3096.1
9,300,4,3096.1
9,300,5,3096.2
9,300,6,3096.133333333333
9,300,7,3095.866666666667
9,300,8,3095.866666666667
9,400,0,9571.533333333333
9,400,1,9571.166666666666
9,400,2,9571.566666666668
9,400,3,9570.966666666667
9,400,4,9571.266666666666
9,400,5,9571.2
9,400,6,9571.033333333333
9,400,7,9571.0
9,400,8,9570.833333333334
9,500,0,19103.666666666668
9,500,1,19103.3
9,500,2,19103.233333333334
9,500,3,19103.2
9,500,4,19103.433333333334
9,500,5,19103.2
9,500,6,19103.166666666668
9,500,7,19102.866666666665
9,500,8,19102.766666666666
9,600,0,34553.86666666667
9,600,1,34562.1
9,600,2,34558.933333333334
9,600,3,34560.666666666664
