TotalCores,MatrixSize,Time,Speedup,Eficiencia
4,700,18996.058333333334,3.8254567723918167,0.9563641930979542
4,800,27162.458333333336,3.8563114838341517,0.9640778709585379
4,900,40727.86666666667,3.8255821566887858,0.9563955391721964
4,1000,55265.416666666664,3.9103236653422497,0.9775809163355624
5,100,90.74666666666667,2.7336173964149277,0.5467234792829856
5,200,426.11333333333334,4.140760673999092,0.8281521347998184
5,300,1361.1133333333332,4.323837838632101,0.8647675677264202
5,400,2927.0666666666666,4.679827358447593,0.9359654716895186
5,500,5608.539999999999,4.767628176554565,0.953525635310913
5,600,9571.906666666666,4.770317442850119,0.9540634885700238
5,700,15127.733333333332,4.803667436408187,0.9607334872816373
5,800,21698.473333333335,4.827385705476667,0.9654771410953333
5,900,32153.733333333337,4.845714131692327,0.9691428263384655
5,1000,44201.033333333326,4.8891541751286365,0.9778308350257273
6,100,70.45,3.521173409037142,0.5868622348395237
6,200,344.3444444444445,5.124036010454647,0.8540060017424412
6,300,1074.7722222222221,5.475795905075495,0.9126326508459158
6,400,2533.8555555555554,5.406056646217666,0.9010094410362776
6,500,4877.177777777778,5.482562775375559,0.9137604625625931
6,600,8112.227777777778,5.628667560150965,0.9381112600251608
6,700,12912.877777777778,5.627606893721083,0.9379344822868472
6,800,18411.172222222223,5.689311833907611,0.9482186389846019
6,900,27306.377777777783,5.7059124160655985,0.9509854026775998
6,1000,37793.311111111114,5.718092972360187,0.9530154953933646
7,100,77.11428571428571,3.21687044584414,0.45955292083487714
7,200,332.7142857142857,5.303148704737369,0.7575926721053384
7,300,1104.5190476190476,5.328322174271069,0.7611888820387241
7,400,2214.004761904762,6.187053841240071,0.8838648344628673
7,500,4429.442857142858,6.036748682786074,0.8623926689694391
7,600,7031.057142857143,6.49419175603208,0.9277416794331543
7,700,11771.114285714284,6.173468223666167,0.8819240319523096
7,800,16047.861904761903,6.527156117221965,0.9324508738888522
7,900,24602.638095238097,6.332971260921689,0.9047101801316699
7,1000,33569.114285714284,6.437633856745302,0.9196619795350431
8,100,77.49583333333332,3.201032313565246,0.40012903919565573
8,200,396.0916666666667,4.4546085712482375,0.5568260714060297
8,300,1220.7708333333333,4.820915746539926,0.6026144683174908
8,400,2714.2875,5.046689662265573,0.6308362077831966
8,500,4154.558333333333,6.43616750276303,0.8045209378453787
8,600,8150.216666666667,5.602431837190422,0.7003039796488028
8,700,11021.820833333335,6.59315743731091,0.8241446796638637
8,800,17038.016666666666,6.147834108234428,0.7684792635293035
8,900,22336.362500000003,6.975522536402244,0.8719403170502805
8,1000,32402.091666666667,6.669497416704837,0.8336871770881046
9,100,74.3037037037037,3.338550493470242,0.3709500548300269
9,200,376.6148148148148,4.684981216686663,0.5205534685207404
9,300,1160.3555555555556,5.071922399264593,0.5635469332516214
9,400,2711.0074074074078,5.052795735355996,0.5614217483728885
9,500,5126.322222222223,5.216104679768255,0.5795671866409172
9,600,8399.166666666666,5.4363766246651455,0.6040418471850162
9,700,13322.285185185185,5.4546647958572345,0.6060738662063594
9,800,17726.007407407407,5.909221269772684,0.6565801410858537
9,900,25238.414814814816,6.173438432771207,0.6859376036412452
9,1000,32768.15925925926,6.594989512741762,0.7327766125268624
10,100,72.60666666666665,3.4165824993113585,0.34165824993113586
10,200,355.87,4.958083944511572,0.4958083944511572
10,300,1094.1366666666665,5.378883198625401,0.53788831986254
10,400,2413.336666666667,5.6760280717844305,0.567602807178443
10,500,4982.603333333334,5.366558713283082,0.5366558713283082
10,600,8269.513333333334,5.521610703411002,0.5521610703411002
10,700,12330.89,5.893216142549322,0.5893216142549322
10,800,18381.686666666665,5.698437901781229,0.5698437901781229
