TotalCores,MatrixSize,SingleCore,Time
9,200,5,290.6
9,200,6,310.5
9,200,7,381.1
9,200,8,406.06666666666666
9,300,0,1194.9333333333334
9,300,1,1165.4333333333334
9,300,2,1175.8666666666666
9,300,3,1189.4
9,300,4,1183.7
9,300,5,1058.9
9,300,6,1124.7333333333333
9,300,7,1154.6666666666667
9,300,8,1195.5666666666666
9,400,0,2814.5666666666666
9,400,1,2679.6
9,400,2,2800.7
9,400,3,2807.4333333333334
9,400,4,2799.233333333333
9,400,5,2375.4666666666667
9,400,6,2695.366666666667
9,400,7,2617.9666666666667
9,400,8,2808.733333333333
9,500,0,5282.7
9,500,1,5236.8
9,500,2,5278.866666666667
9,500,3,5221.3
9,500,4,5278.966666666666
9,500,5,4426.766666666666
9,500,6,4936.833333333333
9,500,7,5192.3
9,500,8,5282.366666666667
9,600,0,8513.033333333333
9,600,1,8464.0
9,600,2,8498.0
9,600,3,8507.233333333334
9,600,4,8499.533333333333
9,600,5,7968.7
9,600,6,8207.466666666667
9,600,7,8424.533333333333
9,600,8,8510.0
9,700,0,13545.1
9,700,1,13420.566666666668
9,700,2,13527.5
9,700,3,13528.666666666666
9,700,4,13525.266666666666
9,700,5,12439.866666666667
9,700,6,12873.266666666666
9,700,7,13508.766666666666
9,700,8,13531.566666666668
9,800,0,17786.966666666667
9,800,1,17722.6
9,800,2,17776.766666666666
9,800,3,17775.5
9,800,4,17775.633333333335
9,800,5,17562.7
9,800,6,17669.633333333335
9,800,7,17680.3
9,800,8,17783.966666666667
9,900,0,25322.766666666666
9,900,1,25306.833333333332
9,900,2,25309.3
9,900,3,25305.6
9,900,4,25307.133333333335
9,900,5,24784.666666666668
9,900,6,25204.1
9,900,7,25291.833333333332
9,900,8,25313.5
9,1000,0,32859.1
9,1000,1,32830.933333333334
9,1000,2,32844.166666666664
9,1000,3,32841.933333333334
9,1000,4,32839.333333333336
9,1000,5,32524.633333333335
9,1000,6,32689.766666666666
9,1000,7,32635.4
9,1000,8,32848.166666666664
10,100,0,81.86666666666666
10,100,1,75.4
10,100,2,73.56666666666666
10,100,3,76.6
10,100,4,74.8
10,100,5,60.5
10,100,6,66.53333333333333
10,100,7,69.7
10,100,8,76.03333333333333
10,100,9,71.06666666666666
10,200,0,391.8333333333333
10,200,1,363.53333333333336
10,200,2,386.3
10,200,3,384.56666666666666
10,200,4,383.8
10,200,5,263.3666666666667
10,200,6,313.1
10,200,7,332.6666666666667
10,200,8,385.6333333333333
10,200,9,353.9
10,300,0,1153.3333333333333
10,300,1,1133.1666666666667
10,300,2,1143.4333333333334
10,300,3,1146.8333333333333
10,300,4,1142.4666666666667
10,300,5,876.2666666666667
10,300,6,991.5
10,300,7,1085.5666666666666
10,300,8,1146.8
10,300,9,1122.0
10,400,0,2489.766666666667
10,400,1,2435.0666666666666
10,400,2,2483.3333333333335
10,400,3,2482.366666666667
10,400,4,2483.9333333333334
10,400,5,2243.1666666666665
10,400,6,2318.0666666666666
10,400,7,2375.766666666667
10,400,8,2480.0
10,400,9,2341.9
10,500,0,5364.233333333334
10,500,1,5247.9
10,500,2,5272.433333333333
10,500,3,5352.9
10,500,4,5346.333333333333
10,500,5,3678.133333333333
10,500,6,4693.733333333334
10,500,7,4478.1
10,500,8,5358.966666666666
10,500,9,5033.3
10,600,0,8591.7
10,600,1,8574.9
10,600,2,8574.766666666666
10,600,3,8584.6
10,600,4,8583.4
10,600,5,6618.3
10,600,6,7931.3
10,600,7,8245.3
10,600,8,8584.233333333334
10,600,9,8406.633333333333
10,700,0,12572.566666666668
10,700,1,12559.933333333332
10,700,2,12562.166666666666
10,700,3,12560.433333333332
10,700,4,12558.4
10,700,5,11591.066666666668
10,700,6,12313.8
10,700,7,11557.533333333333
10,700,8,12562.533333333333
10,700,9,12470.466666666667
10,800,0,18927.766666666666
10,800,1,18742.266666666666
10,800,2,18549.8
10,800,3,18913.266666666666
10,800,4,18908.866666666665
10,800,5,16493.666666666668
10,800,6,18325.0
