TotalCores,MatrixSize,Time,Speedup,Eficiencia
10,900,43896.75333333333,6.631645347195762,0.6631645347195761
10,1000,56158.619999999995,6.972473089022962,0.6972473089022962
11,100,162.73030303030302,6.566693357665593,0.5969721234241449
11,200,892.9424242424241,6.455847368760415,0.586895215341856
11,300,2491.7909090909093,6.673500013985317,0.6066818194532106
11,400,4985.363636363637,6.078988189670368,0.5526352899700334
11,500,9019.157575757576,6.0253373122934955,0.5477579374812268
11,600,16126.315151515153,6.970207738753371,0.6336552489775792
11,700,23236.606060606056,6.538783372108795,0.5944348520098904
11,800,31807.1393939394,6.530680552374556,0.5936982320340506
11,900,47205.65454545455,6.1667972365406145,0.5606179305946013
11,1000,59802.50000000001,6.547627050151191,0.5952388227410174
12,100,155.18055555555554,6.886172021838361,0.57384766848653
12,200,1008.861111111111,5.714067017263692,0.476172251438641
12,300,2588.9166666666665,6.423137090803747,0.5352614242336456
12,400,5554.947222222222,5.455671396017864,0.4546392830014887
12,500,10263.238888888887,5.294962657987002,0.4412468881655835
12,600,17874.922222222223,6.288349972618373,0.5240291643848644
12,700,29061.408333333336,5.22820957575754,0.43568413131312833
12,800,41659.73333333333,4.986164097705859,0.41551367480882156
12,900,59918.67777777778,4.858379904170115,0.40486499201417625
12,1000,79729.78333333333,4.911144246179858,0.40926202051498817
13,100,168.74615384615385,6.332588776952181,0.48712221361170627
13,200,976.2615384615384,5.904872590888318,0.4542209685298706
13,300,2579.0410256410255,6.4477325103944425,0.4959794238764956
13,400,5273.584615384616,5.746748915008426,0.44205760884680195
13,500,10235.261538461538,5.309436057149843,0.4084181582422956
13,600,18111.002564102564,6.206380142061257,0.4774138570816352
13,700,28383.582051282054,5.353064072702917,0.41177415943868595
13,800,41343.66923076923,5.024282327415521,0.3864832559550401
13,900,58768.456410256396,4.953468540466808,0.3810360415743699
13,1000,79388.72564102564,4.9322427524182135,0.3794032886475549
14,100,161.83809523809526,6.6028953098334595,0.47163537927381854
14,200,973.0238095238094,5.9245210071695995,0.4231800719406857
14,300,2453.0761904761903,6.778821926211211,0.48420156615794363
14,400,4910.528571428572,6.171630248319693,0.44083073202283524
14,500,9753.059523809525,5.571940428949645,0.39799574492497464
14,600,16484.159523809525,6.8188958317414965,0.48706398798153544
14,700,27192.354761904764,5.587568074324812,0.39911200530891516
14,800,39398.59761904762,5.272326408040509,0.3765947434314649
14,900,55037.61904761905,5.289249517645938,0.37780353697470986
14,1000,74177.29523809523,5.278764417195559,0.3770546012282542
15,100,154.8,6.903100775193797,0.46020671834625315
15,200,930.108888888889,6.197876473244469,0.4131917648829646
15,300,2293.2133333333336,7.251382339773592,0.4834254893182395
15,400,4673.839999999999,6.484168620805734,0.43227790805371563
15,500,9390.388888888889,5.7871369662834935,0.38580913108556625
15,600,16096.751111111113,6.983009545887658,0.4655339697258439
15,700,24910.648888888885,6.099364733975439,0.4066243155983626
15,800,36943.59777777778,5.622686450739111,0.3748457633826074
15,900,52119.31333333333,5.585409349854571,0.3723606233236381
15,1000,69785.65333333334,5.6109593872589665,0.37406395915059776
16,100,140.94791666666666,7.581523908062966,0.47384524425393537
16,200,850.6166666666667,6.777083292513274,0.42356770578207964
16,300,2201.5687500000004,7.553235240401493,0.47207720252509333
16,400,4573.320833333334,6.626687208510956,0.4141679505319347
16,500,8957.737500000001,6.066650944690739,0.3791656840431712
16,600,15387.489583333336,7.304880114324473,0.4565550071452796
16,700,24001.212500000005,6.330477401228513,0.39565483757678205
16,800,35038.78124999999,5.928353077824781,0.3705220673640488
16,900,48449.88125,6.008429587224221,0.3755268492015138
16,1000,66042.11458333333,5.9290116486591655,0.37056322804119785
17,100,134.7019607843137,7.9330693761099305,0.4666511397711724
17,200,727.1333333333334,7.927982029889061,0.4663518841111212
17,300,2072.3294117647056,8.024287341705083,0.4720169024532402
17,400,4257.509803921569,7.118237669999493,0.41871986294114666
17,500,8119.821568627452,6.6926922232667625,0.3936877778392213
17,600,14646.26274509804,7.67456986283324,0.4514452860490141
17,700,22494.719607843137,6.7544355289655345,0.39731973699797263
17,800,32514.849019607846,6.38853548240071,0.3757962048471006
17,900,46010.978431372554,6.326918268738845,0.3721716628669909
17,1000,62696.86274509804,6.245359807852286,0.3673741063442521
18,100,128.00740740740738,8.347954400786993,0.46377524448816626
18,200,722.5055555555557,7.978762177914816,0.443264565439712
18,300,1816.9462962962964,9.152150892166445,0.5084528273425802
18,400,3797.4296296296297,7.980652605173479,0.4433695891763044
18,500,7495.264814814816,7.25037313681749,0.4027985076009717
18,600,13544.274074074076,8.298987900859567,0.461054883381087
18,700,21486.562962962962,7.071355879264423,0.392853104403579
18,800,31546.864814814806,6.584561346619702,0.36580896370109456
18,900,43769.992592592585,6.650851022745332,0.3694917234858518
18,1000,59257.64074074073,6.60783085138013,0.3671017139655628
19,100,112.18771929824561,9.525106729009961,0.5013214067899979
19,200,617.8385964912281,9.330430362781398,0.4910752822516525
19,300,1742.0280701754386,9.545751271959684,0.5024079616820887
19,400,3582.4614035087725,8.459537522716666,0.44523881698508766
19,500,7053.842105263159,7.7040945708323685,0.40547866162275625
19,600,12690.333333333334,8.857432166215753,0.4661806403271449
19,700,20011.571929824568,7.592563635987456,0.3996086124203924
19,800,29635.36315789474,7.009270160110399,0.36890895579528415
19,900,41330.62456140351,7.043389812982651,0.3707047269990869
19,1000,56458.53684210526,6.935434188840834,0.36502285204425444
20,100,100.73999999999998,10.607504466944611,0.5303752233472305
20,200,576.7266666666666,9.995549595995794,0.4997774797997897
20,300,1562.6116666666665,10.641778134256008,0.5320889067128004
20,400,3365.9983333333344,9.003559617528031,0.4501779808764016
20,500,6745.703333333334,8.056011950322945,0.4028005975161473
20,600,12428.963333333331,9.043696055101405,0.4521848027550702
20,700,19122.03,7.94576377786947,0.3972881888934735
20,800,28751.958333333336,7.224630206348262,0.36123151031741313
20,900,39900.32333333333,7.295873208045016,0.3647936604022508
20,1000,53691.42166666667,7.292868292771661,0.364643414638583
21,100,97.26031746031748,10.987009171916307,0.5231909129483956
21,200,550.1,10.479367387747681,0.49901749465465145
21,300,1555.1142857142859,10.693083344050658,0.5091944449547933
21,400,3261.733333333333,9.291368597473737,0.44244612368922553
21,500,6437.506349206349,8.441695233957544,0.4019854873313116
21,600,11523.539682539682,9.754274273640016,0.46448925112571504
21,700,18310.339682539678,8.29799643084825,0.39514268718325
21,800,27350.331746031752,7.594871923146051,0.3616605677688596
21,900,38054.065079365086,7.649845013742143,0.36427833398772114
