TotalCores,MatrixSize,Time,Speedup,Eficiencia
9,1000,165729.1333333333,7.404319578492939,0.8227021753881043
10,100,249.07333333333332,8.576724391745403,0.8576724391745403
10,200,2220.7400000000002,6.297540459486477,0.6297540459486477
10,300,6265.463333333333,5.48222291620891,0.548222291620891
10,400,14198.61,5.8965372901525805,0.589653729015258
10,500,23687.5,6.5127021987686895,0.651270219876869
10,600,41373.49,6.685147905095752,0.6685147905095752
10,700,62854.836666666655,6.731512732698217,0.6731512732698217
10,800,98478.14666666667,7.586688268300744,0.7586688268300744
10,900,120015.47333333334,7.384225067423251,0.7384225067423251
10,1000,155849.14333333337,7.8737132615615035,0.7873713261561504
11,100,249.76969696969698,8.552812287683198,0.7775283897893815
11,200,1975.4696969696968,7.079430285087552,0.6435845713715956
11,300,4994.524242424242,6.877264980496823,0.6252059073178929
11,400,13036.493939393938,6.422174069389823,0.5838340063081657
11,500,22830.554545454543,6.757156644013612,0.6142869676376012
11,600,39166.85151515151,7.061785395055391,0.6419804904595809
11,700,61656.52121212122,6.862341971544016,0.6238492701403651
11,800,95875.61212121212,7.7926282134755915,0.7084207466795992
11,900,113554.93333333335,7.804339632389374,0.7094854211263067
11,1000,151576.74545454548,8.095644638541538,0.7359676944128671
12,100,248.04722222222222,8.612204217386921,0.7176836847822434
12,200,1890.0916666666665,7.399217850986065,0.616601487582172
12,300,5325.905555555556,6.449357073340683,0.5374464227783903
12,400,12722.91111111111,6.580462018650518,0.5483718348875432
12,500,25282.024999999998,6.101949243912754,0.5084957703260629
12,600,41424.51111111111,6.67691404391281,0.5564095036594009
12,700,73649.41666666667,5.744894562414502,0.47874121353454185
12,800,124226.83611111112,6.014183596624464,0.5011819663853719
12,900,169188.29722222223,5.23807663542266,0.43650638628522165
12,1000,183142.79722222223,6.70029881206691,0.5583582343389092
13,100,238.34615384615387,8.962734656554245,0.6894411274272496
13,200,1769.04358974359,7.90551464140409,0.6081165108772377
13,300,5001.1435897435895,6.868162461303722,0.5283201893310555
13,400,12578.45641025641,6.65603398403212,0.5120026141563169
13,500,25479.57179487179,6.054639951381867,0.4657415347216821
13,600,41759.02564102563,6.623428007579508,0.5094944621215006
13,700,75467.09999999999,5.606524344162335,0.43127110339710273
13,800,127580.71282051284,5.856081091591731,0.45046777627628704
13,900,179954.358974359,4.924700194636246,0.3788230918950959
13,1000,223954.82307692306,5.479281266673964,0.4214831743595357
14,100,224.8523809523809,9.500603570596583,0.6786145407568988
14,200,1684.7690476190473,8.300959718938445,0.5929256942098889
14,300,4637.645238095239,7.4064886172221005,0.5290349012301501
14,400,11704.114285714284,7.153265192866653,0.5109475137761895
14,500,24010.90476190476,6.424982101386473,0.4589272929561767
14,600,40302.56666666666,6.862786241074805,0.49019901721962894
14,700,71770.10476190476,5.8953255639932856,0.4210946831423775
14,800,129138.56428571428,5.785436783601048,0.413245484542932
14,900,184144.10476190477,4.812650765076275,0.34376076893401963
14,1000,227993.5595238095,5.382219871603516,0.38444427654310825
15,100,217.79333333333335,9.8085340843001,0.6539022722866733
15,200,1527.8955555555556,9.153243459049703,0.6102162306033135
15,300,4434.604444444444,7.745598755644998,0.5163732503763332
15,400,10977.840000000002,7.626512440820172,0.5084341627213448
15,500,23018.52666666667,6.7019768713838905,0.4467984580922594
15,600,38773.08444444444,7.133502633671195,0.4755668422447463
15,700,67121.02222222222,6.303660452794058,0.42024403018627055
15,800,126386.28444444445,5.911424671467516,0.3940949780978344
15,900,176833.09555555554,5.011625588990739,0.33410837259938264
15,1000,224205.63555555558,5.473151750293995,0.364876783352933
16,100,194.1166666666667,11.004893964110927,0.687805872756933
16,200,1492.1229166666665,9.37268628729481,0.5857928929559256
16,300,4261.164583333333,8.06086364300839,0.5038039776880244
16,400,11327.899999999998,7.39083442944706,0.46192715184044125
16,500,21318.977083333335,7.23625869713691,0.4522661685710569
16,600,35776.85,7.7309181775365925,0.48318238609603703
16,700,64018.541666666664,6.609149823130669,0.4130718639456668
16,800,121604.03333333333,6.143899832269819,0.38399373951686366
16,900,173096.1666666667,5.1198202925733955,0.3199887682858372
16,1000,226456.1,5.418760928350645,0.3386725580219153
17,100,187.1352941176471,11.415448611154766,0.6714969771267509
17,200,1397.429411764706,10.007804245610638,0.588694367388861
17,300,3991.1372549019616,8.60623538428282,0.5062491402519306
17,400,10077.143137254901,8.308171491959186,0.48871597011524626
17,500,20123.182352941178,7.666264243278871,0.45095672019287475
17,600,33824.054901960786,8.177254347584629,0.48101496162262525
17,700,60346.4156862745,7.011321691962017,0.4124306877624716
17,800,112498.65098039215,6.641172969533822,0.39065723350198955
17,900,173550.14705882352,5.106427633082262,0.3003780960636625
17,1000,224931.67450980397,5.455485401693309,0.32091090598195937
18,100,174.29259259259257,12.256592787777047,0.6809218215431693
18,200,1250.5351851851851,11.18337186004807,0.6212984366693372
18,300,3662.785185185185,9.377745330410374,0.5209858516894652
18,400,9988.631481481481,8.381792189305582,0.46565512162808786
18,500,19232.875925925924,8.02114223205578,0.4456190128919878
18,600,31913.95555555556,8.66667560273179,0.48148197792954384
18,700,57672.47407407407,7.336396437404378,0.4075775798557988
18,800,108892.64074074074,6.86109726899546,0.3811720704997478
18,900,169745.81666666662,5.220872502601686,0.2900484723667603
18,1000,222615.54259259262,5.512245247459634,0.3062358470810908
19,100,161.0140350877193,13.267373444616355,0.698282812874545
19,200,1192.0350877192984,11.73220498631266,0.6174844729638241
19,300,3605.4807017543867,9.526792543904891,0.5014101338897311
19,400,9034.48947368421,9.267002145190585,0.4877369550100308
19,500,18476.066666666662,8.34970105469779,0.43945795024725215
19,600,29838.478947368425,9.26950400145626,0.48786863165559263
19,700,54991.857894736844,7.694014160118568,0.404948113690451
19,800,103011.4456140351,7.252815408487055,0.38172712676247655
19,900,163530.6157894737,5.419298780159745,0.285226251587355
19,1000,213718.09298245612,5.74172944153773,0.30219628639672264
20,100,140.84666666666664,15.16708477303924,0.758354238651962
20,200,1072.8333333333333,13.035762000932113,0.6517881000466057
20,300,3311.1083333333327,10.373767092086489,0.5186883546043244
20,400,8889.74,9.417894486602908,0.4708947243301454
20,500,17447.411666666663,8.841978184538739,0.44209890922693695
20,600,29085.121666666666,9.50960092826384,0.47548004641319197
20,700,51675.77333333333,8.187746521064804,0.40938732605324024
20,800,97084.78166666666,7.695572747592831,0.3847786373796415
20,900,156425.89500000002,5.665438364067961,0.28327191820339803
20,1000,203858.84666666662,6.019417291578909,0.30097086457894545
21,100,140.06507936507936,15.251719722124635,0.7262723677202207
21,200,1027.2174603174603,13.614643968062898,0.6483163794315666
21,300,3139.4000000000005,10.941156484253888,0.5210074516311375
21,400,8482.723809523812,9.869781831083005,0.4699896110039526
21,500,16641.606349206355,9.270116724079974,0.44143412971809404
21,600,28217.473015873013,9.80200813320217,0.4667622920572462
21,700,49575.02698412699,8.534703036446249,0.4064144303069642
21,800,93459.90476190475,7.994048377251667,0.38066897034531744
21,900,150022.81428571427,5.90724331419942,0.2812973006761628
21,1000,197114.7047619048,6.225367448607635,0.2964460689813159
22,100,130.48939393939392,16.37093459354644,0.7441333906157473
22,200,988.4303030303031,14.148898467726607,0.6431317485330276
22,300,2833.9363636363637,12.120479170743337,0.5509308713974245
22,400,8271.442424242423,10.121890359528368,0.46008592543310767
22,500,16048.35303030303,9.612801577958582,0.4369455262708446
22,600,26665.434848484852,10.372525389951251,0.47147842681596597
22,700,46822.69393939394,9.0363902145612,0.41074500975278183
22,800,89217.60303030304,8.374165799390926,0.38064389997231485
22,900,142930.68333333335,6.200357026208858,0.2818344102822208
22,1000,187983.8590909091,6.527749098252285,0.2967158681023766
23,100,128.4376811594203,16.632450181670464,0.7231500078987159
23,200,938.5362318840578,14.901076298275147,0.647872882533702
23,300,2921.782608695652,11.756065137919574,0.5111332668660684
23,400,7915.840579710144,10.576594170924931,0.459851920474997
23,500,14788.802898550724,10.431515951061291,0.4535441717852735
23,600,25544.10724637681,10.827855416212731,0.4707763224440318
23,700,45844.136231884055,9.22927484538506,0.4012728193645678
23,800,85068.78985507248,8.78257468188788,0.38185107312556
23,900,136776.06666666665,6.479359205631006,0.28171126981004374
23,1000,182124.86666666667,6.737748057834313,0.29294556773192665
24,100,122.09722222222227,17.496166533955172,0.7290069389147988
24,200,906.2000000000002,15.432796292209224,0.643033178842051
24,300,2838.5736111111114,12.10067850000954,0.5041949375003975
24,400,7304.619444444444,11.461600973204552,0.47756670721685635
24,500,13647.58472222222,11.30380477375881,0.4709918655732837
24,600,24139.876388888883,11.457718156639281,0.47740492319330335
24,700,44066.27916666667,9.601630574096388,0.4000679405873495
24,800,83731.20694444444,8.922873887339463,0.37178641197247764
24,900,132257.65416666667,6.700718172045304,0.27919659050188766
24,1000,174990.9458333333,7.012428333494493,0.2921845138956039
25,100,479.4533333333335,4.455560499457714,0.17822241997830854
25,200,940.492,14.870089272423371,0.5948035708969348
25,300,3047.626666666666,11.270628073429817,0.4508251229371927
25,400,8221.248,10.183689061968856,0.40734756247875425
25,500,13237.718666666664,11.653793015090518,0.4661517206036207
25,600,24532.15733333333,11.274503756103964,0.4509801502441586
25,700,42131.656,10.042523211841788,0.4017009284736715
25,800,79877.34266666666,9.353378255430865,0.3741351302172346
25,900,126166.18266666666,7.024237778581915,0.2809695111432766
25,1000,167485.528,7.3266716313941265,0.2930668652557651
26,100,695.4089743589743,3.0719093542077247,0.11815035977722019
26,200,1222.547435897436,11.439392525275618,0.43997663558752376
26,300,3188.333333333333,10.773235755358076,0.41435522135992603
26,400,7974.653846153846,10.498591531181324,0.40379198196851246
26,500,14282.297435897433,10.801457820475628,0.4154406854029088
26,600,24342.691025641026,11.362256527376537,0.4370098664375591
26,700,41894.50641025641,10.099370289507698,0.38843731882721916
26,800,76545.75897435898,9.76047543339754,0.37540290128452075
26,900,123168.49615384614,7.195194342226229,0.27673824393177804
26,1000,160785.94743589743,7.631957184292456,0.29353681478047905
27,100,939.067901234568,2.2748443754971106,0.08425349538878188
27,200,1940.1320987654324,7.208375145640458,0.2669768572459429
27,300,3849.079012345679,8.92386634737699,0.33051356842137
27,400,9290.007407407405,9.012116961992616,0.3337821097034302
27,500,15956.844444444447,9.667928635291299,0.3580714309367148
27,600,24368.585185185177,11.350182946531955,0.4203771461678502
27,700,42783.18148148148,9.889590224057413,0.3662811194095338
27,800,74800.97037037037,9.988145826192985,0.36993132689603647
27,900,118510.0716049383,7.478024902566491,0.2769638852802404
27,1000,154000.58888888892,7.96822580692873,0.29511947433069374
28,100,1310.2023809523805,1.6304605795178866,0.05823073498278166
28,200,2575.04880952381,5.431042684812724,0.193965810171883
28,300,4207.871428571429,8.16295536822712,0.2915341202938257
28,400,10404.516666666666,8.046758539160077,0.28738423354143133
28,500,16673.571428571428,9.252344885690215,0.33044088877465055
28,600,24675.52142857143,11.208999201927417,0.4003214000688363
28,700,40706.93928571429,10.394005070330088,0.37121446679750314
28,800,72756.54642857143,10.268807917284615,0.366743139903022
28,900,113922.98333333331,7.77912621962879,0.2778259364153139
28,1000,149419.8619047619,8.212505693846847,0.29330377478024455
29,100,2000.4965517241385,1.0678515449037935,0.036822467065648054
29,200,2905.4080459770116,4.813506322929298,0.1659829766527344
29,300,4385.419540229885,7.832469927122663,0.27008516990078146
29,400,10479.680459770116,7.989044480385797,0.27548429242709643
29,500,18013.08735632184,8.564308287728984,0.2953209754389305
29,600,25059.139080459772,11.037406317588678,0.38060021784788545
29,700,40916.16206896551,10.340855836384922,0.3565812357374111
29,800,75402.47586206895,9.908467745365355,0.34167130156432257
29,900,110330.64482758619,8.032412645204472,0.2769797463863611
29,1000,143562.35977011494,8.547584956332765,0.29474430883906083
30,100,1900.9777777777783,1.1237550266529501,0.037458500888431674
30,200,2815.333333333333,4.967511247928014,0.16558370826426713
30,300,3931.1588888888878,8.737542194936582,0.29125140649788606
30,400,10200.913333333334,8.207366399217847,0.2735788799739282
30,500,17810.917777777777,8.661520717692133,0.2887173572564044
30,600,26478.35222222222,10.445812400964698,0.34819374669882325
30,700,41544.11111111112,10.184551360401393,0.3394850453467131
30,800,72609.81222222223,10.28955973213966,0.34298532440465535
30,900,106282.02888888888,8.338392444438137,0.2779464148146046
30,1000,138765.34777777776,8.84306843399977,0.29476894779999235
31,100,2005.1602150537637,1.0653679029214407,0.03436670654585292
31,200,2552.86129032258,5.4782451569207,0.17671758570711935
31,300,4472.023655913978,7.680788231350846,0.24776736230164018
31,400,10507.41827956989,7.96795474451793,0.2570307982102558
31,500,17819.455913978498,8.657370577309058,0.2792700186228728
31,600,26555.519354838707,10.415458131478896,0.335982520370287
31,700,39112.829032258065,10.817630526914265,0.34895582344884724
31,800,74985.13978494622,9.963614152653617,0.3214069081501167
31,900,106283.43655913978,8.338282006656254,0.2689768389243953
31,1000,135405.58602150538,9.062487765251976,0.2923383150081283
32,100,2068.661458333334,1.0326645400231125,0.032270766875722265
32,200,2644.1677083333334,5.28907450004944,0.165283578126545
32,300,4937.892708333335,6.956138720612303,0.21737933501913448
32,400,9623.928125,8.699424210769791,0.271857006586556
32,500,16863.269791666666,9.148263369988237,0.2858832303121324
32,600,26742.9,10.342479686197084,0.3232024901936589
32,700,39536.90104166668,10.701600838351828,0.3344250261984946
32,800,71257.80104166667,10.484788880351974,0.3276496525109992
32,900,102991.96354166666,8.604761344394944,0.268898792012342
32,1000,131997.76458333337,9.296456425153787,0.29051426328605584
33,100,2016.6363636363637,1.0593051736314594,0.03210015677671089
33,200,2865.3444444444435,4.8808093655600855,0.14790331410788138
33,300,4889.389898989899,7.025143704281544,0.2128831425539862
33,400,10198.363636363636,8.20941832617235,0.24877025230825306
33,500,17247.63939393939,8.944391160424065,0.2710421563764868
33,600,26134.555555555555,10.583225699478342,0.32070380907510126
33,700,39948.53737373737,10.591329774478542,0.3209493871054104
33,800,73417.00101010101,10.176430386978184,0.3083766783932783
33,900,104143.14949494951,8.509645338790572,0.25786804056941126
33,1000,130676.74343434343,9.390435010979672,0.28455863669635373
34,100,2095.26274509804,1.0195539143389754,0.029986879833499274
34,200,2699.310784313725,5.181026238723975,0.15238312466835222
34,300,4765.612745098038,7.207607605548327,0.2119884589867155
34,400,9600.292156862746,8.720842237440078,0.2564953599247082
34,500,17130.882352941175,9.005352447992676,0.26486330729390223
34,600,26260.28921568627,10.532553458504317,0.3097809840736564
34,700,39360.560784313726,10.749545354596515,0.3161630986646034
34,800,72751.2480392157,10.269555782703167,0.302045758314799
34,900,99982.22352941176,8.863788335393112,0.2606996569233268
34,1000,126801.08333333333,9.677452545423836,0.28463095721834814
35,100,2171.8933333333334,0.9835811457898483,0.028102318451138524
35,200,2769.513333333334,5.0496958551081175,0.1442770244316605
35,300,4801.549523809524,7.153662894934512,0.20439036842670033
35,400,9118.795238095241,9.181326167251623,0.26232360477861777
35,500,16488.141904761906,9.356398933513487,0.2673256838146711
35,600,25326.860952380957,10.92073354530729,0.3120209584373511
35,700,39425.00571428571,10.731973925371417,0.30662782643918335
35,800,66937.11904761904,11.161564922871822,0.31890185493919493
35,900,100607.02571428573,8.808741341618127,0.2516783240462322
35,1000,123918.15904761905,9.90259600447352,0.28293131441352914
36,100,2131.864814814815,1.0020491536274534,0.027834698711873704
36,200,2777.176851851851,5.035761403050195,0.13988226119583874
36,300,4686.66851851852,7.329015596247984,0.203583766562444
36,400,9320.917592592594,8.982230826701908,0.2495064118528308
36,500,16295.038888888887,9.46727616824071,0.26297989356224194
36,600,24265.907407407412,11.398209650942984,0.31661693474841623
36,700,39224.72314814816,10.78677169333466,0.2996325470370739
36,800,68786.05833333333,10.861546919573213,0.3017096366548115
36,900,100676.61111111112,8.802652938810128,0.24451813718917023
36,1000,123459.74907407408,9.939364658277551,0.27609346272993196
37,100,2150.30990990991,0.9934536986916613,0.026850099964639496
37,200,2741.303603603603,5.101660385816311,0.1378827131301706
37,300,4605.282882882884,7.458535673093022,0.20158204521873033
37,400,9141.028828828832,9.15899456189113,0.24754039356462515
37,500,16040.588288288292,9.617454831502043,0.2599312116622174
37,600,23794.633333333335,11.623961425475493,0.31416111960744575
37,700,39565.88558558559,10.693761230697126,0.289020573802625
37,800,67655.55675675675,11.043039711965491,0.29846053275582407
37,900,99032.0765765766,8.94883049313215,0.2418602835981662
37,1000,123342.01621621619,9.948852015809145,0.2688878923191661
38,100,2147.261403508772,0.9948641231303191,0.026180634819218923
38,200,2742.1657894736836,5.100056332729701,0.13421200875604478
38,300,4535.855263157896,7.572699011289189,0.19928155292866287
38,400,9032.57105263158,9.268970356888728,0.24392027254970336
38,500,16306.283333333335,9.46074774856727,0.24896704601492817
38,600,24987.87456140351,11.068884603223522,0.2912864369269348
38,700,39003.944736842095,10.84782926927072,0.2854691912965979
38,800,67324.7596491228,11.097299179288411,0.2920341889286424
38,900,95790.1149122807,9.25169854403264,0.24346575115875368
38,1000,121274.01052631577,10.118503225391317,0.2662764006681925
39,100,2110.605128205129,1.0121425864012747,0.025952374010289096
39,200,2778.7059829059835,5.032990206964687,0.12905103094781248
39,300,4469.762393162392,7.684673959226882,0.1970429220314585
39,400,9072.573504273507,9.228101959592498,0.23661799896391023
39,500,15702.255555555554,9.82467982306859,0.251914867258169
39,600,24518.008547008547,11.281010016359858,0.2892566670861502
39,700,38728.99316239317,10.924842057195074,0.2801241553126942
39,800,67126.2547008547,11.130115978159692,0.28538758918358187
39,900,95927.51025641026,9.238447493298159,0.23688326905892715
39,1000,119851.3905982906,10.238608501253122,0.2625284231090544
40,100,2120.440833333333,1.0074477437671177,0.025186193594177942
40,200,2749.684166666667,5.086111404915898,0.12715278512289746
40,300,4427.819166666666,7.75746826456892,0.193936706614223
40,400,9098.390833333337,9.20191656601547,0.23004791415038675
40,500,15765.543333333331,9.785240512907581,0.24463101282268954
40,600,24624.702499999992,11.232131636920288,0.2808032909230072
40,700,37941.234166666654,11.151670277111224,0.2787917569277806
40,800,64127.754166666666,11.650540545334604,0.2912635136333651
40,900,95685.25833333335,9.261837007111248,0.23154592517778122
40,1000,120562.55833333335,10.178213565059963,0.2544553391264991
